nome_produto,preco_produto,quantidade_vendida,nome_vendedor,status_vendedor,reputacao_cor,reviews_nota_media,reviews_quantidade_total,reviews_5_estrelas_pct,reviews_4_estrelas_pct,reviews_3_estrelas_pct,reviews_2_estrelas_pct,reviews_1_estrelas_pct,url_produto
Kit Tinta Corante Compatível Para Recarga Cartuchos Hp 667 Cyan Magenta Yellow Black,"95,96",25,RB Infomídia,+10mil vendas,Verde,4.9,16,87.5,12.5,0.0,0.0,0.0,https://www.mercadolivre.com.br/kit-tinta-corante-compativel-para-recarga-cartuchos-hp-667/up/MLBU765889632#polycard_client=search-nordic&search_layout=grid&position=33&type=product&tracking_id=5d4639dd-c699-466d-bb2e-3cf8b3ff9273&wid=MLB3501981779&sid=search
Kit Tinta Recarga Cartucho Preto Compativel Impressora Hp 2774 2874 2676 3838 3000 2000 2600 2700 2800 2050 3050 1000 1516 2516 3616 Cartuchos 667 664 662 901 21 74 60 46 61 92 44 140 210 145 30 40 Xl,"23,90",0,Inkcor,+10mil vendas,Verde,4.6,84,78.57,11.9,4.76,2.38,2.38,https://www.mercadolivre.com.br/kit-tinta-recarga-cartucho-preto-compativel-impressora-hp-2774-2874-2676-3838-3000-2000-2600-2700-2800-2050-3050-1000-1516-2516-3616-cartuchos-667-664-662-901-21-74-60-46-61-92-44-140-210-145-30-40-xl/p/MLB44800352#polycard_client=search-nordic&search_layout=grid&position=8&type=product&tracking_id=5d4639dd-c699-466d-bb2e-3cf8b3ff9273&wid=MLB4198383053&sid=search
Kits Com 4 Cartuchos Hp 940xl Original Data Expirada,"435,48",0,CASAPRINT SPEED,MercadoLíder,Verde,0.0,0,,,,,,https://www.mercadolivre.com.br/kits-com-4-cartuchos-hp-940xl-original-data-expirada/up/MLBU1714228491#polycard_client=search-nordic&search_layout=grid&position=35&type=product&tracking_id=5d4639dd-c699-466d-bb2e-3cf8b3ff9273&wid=MLB1888133391&sid=search
Kits Com 4 Cartuchos Hp 940xl Original Data Expirada,"456,75",3,CASAPRINT SPEED,MercadoLíder,Verde,0.0,0,,,,,,https://www.mercadolivre.com.br/kits-com-4-cartuchos-hp-940xl-original-data-expirada/up/MLBU1722188006#polycard_client=search-nordic&search_layout=grid&position=24&type=product&tracking_id=5d4639dd-c699-466d-bb2e-3cf8b3ff9273&wid=MLB2200939297&sid=search
Refil de Tinta Preta com 100ml para Recarga de Cartucho Compatível com Impressora Hp 2874 2800 2774 2776 2700 2775 Canon Mg2410 Mg2910 Mg3410,"14,90",100,Inkcor,+5mil vendas,Verde,4.5,11,81.82,0.0,9.09,0.0,9.09,https://www.mercadolivre.com.br/refil-de-tinta-preta-com-100ml-para-recarga-de-cartucho-compativel-com-impressora-hp-2874-2800-2774-2776-2700-2775-canon-mg2410-mg2910-mg3410/p/MLB45228326#polycard_client=search-nordic&search_layout=grid&position=13&type=product&tracking_id=5d4639dd-c699-466d-bb2e-3cf8b3ff9273&wid=MLB4164155723&sid=search
Refil De Tinta Recarga De Cartucho Compatível Impressora Hp 2774 1516 3516 2800 1050 2874 Cartuchos 667 664 662 92 667xl Com 100ml De Tinta De Cada Cor Nas Cores Preta Amarela Azul Magenta,"35,50",100,Inkcor,+10mil vendas,Verde,4.6,14,78.57,7.14,14.29,0.0,0.0,https://www.mercadolivre.com.br/refil-de-tinta-recarga-de-cartucho-compativel-impressora-hp-2774-1516-3516-2800-1050-2874-cartuchos-667-664-662-92-667xl-com-100ml-de-tinta-de-cada-cor-nas-cores-preta-amarela-azul-magenta/p/MLB45884058#polycard_client=search-nordic&search_layout=grid&position=4&type=product&tracking_id=5d4639dd-c699-466d-bb2e-3cf8b3ff9273&wid=MLB5278361970&sid=search
Refil De Tinta Recarga De Cartucho Compativel Impressora Hp 2874 2774 2676 2050 F4480 F4180 3516 3050 3636 2800 2700 2600 3600 2775 Cartuchos 60 901 667 664 662 92 74 Cor Preta Tintas Inkcor Com 500ml,"45,90",1000,Inkcor,+10mil vendas,Verde,5.0,20,100.0,0.0,0.0,0.0,0.0,https://www.mercadolivre.com.br/refil-de-tinta-recarga-de-cartucho-compativel-impressora-hp-2874-2774-2676-2050-f4480-f4180-3516-3050-3636-2800-2700-2600-3600-2775-cartuchos-60-901-667-664-662-92-74-cor-preta-tintas-inkcor-com-500ml/p/MLB48943976#polycard_client=search-nordic&search_layout=grid&position=26&type=product&tracking_id=5d4639dd-c699-466d-bb2e-3cf8b3ff9273&wid=MLB5370580964&sid=search
Refil Tinta Recarga Cartucho Compatível Impressora Hp 2774,"34,50",0,Inkcor,+5mil vendas,Verde,5.0,1,100.0,0.0,0.0,0.0,0.0,https://www.mercadolivre.com.br/refil-tinta-recarga-cartucho-compativel-impressora-hp-2774/up/MLBU1149741371#polycard_client=search-nordic&search_layout=grid&position=30&type=product&tracking_id=5d4639dd-c699-466d-bb2e-3cf8b3ff9273&wid=MLB4163971773&sid=search
Solução De Limpeza Para Cartucho Compatível Impressora Canon,"24,75",0,Inkcor,+5mil vendas,Verde,4.5,10,70.0,20.0,0.0,10.0,0.0,https://www.mercadolivre.com.br/solucao-de-limpeza-para-cartucho-compativel-impressora-canon/up/MLBU753085588#polycard_client=search-nordic&search_layout=grid&position=37&type=product&tracking_id=5d4639dd-c699-466d-bb2e-3cf8b3ff9273&wid=MLB4169251337&sid=search
Solução De Limpeza Para Cartucho De Impressora E Cabeça De Impressão Preta E Colorida Compativel Impressoras Hp 2874 2774 1050 3050 Smart Ink Tank 416 412 410 517 581 584 Gt 5822 5820 Gt51 Gt52,"27,75",100,Inkcor,+5mil vendas,Verde,4.3,68,70.59,5.88,11.76,2.94,8.82,https://www.mercadolivre.com.br/soluco-de-limpeza-para-cartucho-de-impressora-e-cabeca-de-impresso-preta-e-colorida-compativel-impressoras-hp-2874-2774-1050-3050-smart-ink-tank-416-412-410-517-581-584-gt-5822-5820-gt51-gt52/p/MLB45502887#polycard_client=search-nordic&search_layout=grid&position=6&type=product&tracking_id=5d4639dd-c699-466d-bb2e-3cf8b3ff9273&wid=MLB3954505571&sid=search
Tinta Cartucho 250ml Compatível Hp 667 664 662 901 60 92 74,"22,90",100,Inkcor,+10mil vendas,Verde,4.9,20,85.0,15.0,0.0,0.0,0.0,https://www.mercadolivre.com.br/tinta-cartucho-250ml-compativel-hp-667-664-662-901-60-92-74/up/MLBU1974514284#polycard_client=search-nordic&search_layout=grid&position=32&type=product&tracking_id=5d4639dd-c699-466d-bb2e-3cf8b3ff9273&wid=MLB3229286080&sid=search
Tinta Compatível Hp 7740 K8600 H8950 Corantes Inktec 4x100ml Cyan Magenta Yellow Black,"95,78",5,RB Infomídia,+10mil vendas,Verde,0.0,0,,,,,,https://www.mercadolivre.com.br/tinta-compativel-hp-7740-k8600-h8950-corantes-inktec-4x100ml/up/MLBU1136664121#polycard_client=search-nordic&search_layout=grid&position=57&type=product&tracking_id=5d4639dd-c699-466d-bb2e-3cf8b3ff9273&wid=MLB3539291547&sid=search
Tinta Recarga Compativel Impressora Hp Cartucho 664 21 22 46,"22,90",3,Inkcor,+5mil vendas,Verde,0.0,0,,,,,,https://www.mercadolivre.com.br/tinta-recarga-compativel-impressora-hp-cartucho-664-21-22-46/up/MLBU2908362524#polycard_client=search-nordic&search_layout=grid&position=38&type=product&tracking_id=5d4639dd-c699-466d-bb2e-3cf8b3ff9273&wid=MLB4164048855&sid=search
Tinta Universal Pra Recarga De Cartucho Com 100ml Kit C/4 Formulabs Hp Canon Epson Pirelli,"29,75",50,Print Loja,+10mil vendas,Verde,4.3,3,33.33,66.67,0.0,0.0,0.0,https://www.mercadolivre.com.br/tinta-universal-pra-recarga-de-cartucho-com-100ml-kit-c4-formulabs-hp-canon-epson-pirelli/p/MLB35975561#polycard_client=search-nordic&search_layout=grid&position=5&type=product&tracking_id=5d4639dd-c699-466d-bb2e-3cf8b3ff9273&wid=MLB3664415219&sid=search
Cartucho de tinta preto e tricolor HP 664 de 2 ml 2 unidades,"179,78",0,informticaponto,MercadoLíder,Verde,4.7,4,86.47,7.33,2.24,0.81,3.15,https://www.mercadolivre.com.br/cartucho-de-tinta-preto-e-tricolor-hp-664-de-2-ml-2-unidades/p/MLB36769417?pdp_filters=item_id:MLB3891187225#is_advertising=true&searchVariation=MLB36769417&backend_model=search-backend&position=1&search_layout=grid&type=pad&tracking_id=0b843400-63a5-440d-b9a0-40b1cc8d9b48&ad_domain=VQCATCORE_LST&ad_position=1&ad_click_id=MjUxMTRhMDUtNDVjYi00NDgzLWIxMWYtZmU5MDM3ZWJhNjA2
Helice Motor Popa Yamaha 30 Hp 9 7/8 X 13 Padrão Original,"235,90",50,DÉPAYSER,+10mil vendas,Verde,5.0,3,100.0,0.0,0.0,0.0,0.0,https://produto.mercadolivre.com.br/MLB-4043296013-helice-motor-popa-yamaha-30-hp-9-78-x-13-padro-original-_JM?searchVariation=183447581400#is_advertising=true&searchVariation=183447581400&backend_model=search-backend&position=20&search_layout=grid&type=pad&tracking_id=0b843400-63a5-440d-b9a0-40b1cc8d9b48&ad_domain=VQCATCORE_LST&ad_position=20&ad_click_id=NWQyNGI1ODYtNTRjNS00ODhkLThlM2QtYjE5YmJkODExMGNj
Kit 2 Teckkin Tinta Para 664xl Preto Para Hp Para 664xl Para Hp Deskjet Ink Advantage 1115/1118/2135/2136/2138/2675/2676/2677/2678 /3635/3636/3638/3700/3775/3776/3778/3785//3787/3835/3836/3838/4535/45,"219,99",25,SS20241015191509,MercadoLíder,Verde,0.0,0,,,,,,https://www.mercadolivre.com.br/kit-2-teckkin-tinta-para-664xl-preto-para-hp-para-664xl-para-hp-deskjet-ink-advantage-111511182135213621382675267626772678-363536363638370037753776377837853787383538363838453545/p/MLB55236475?pdp_filters=item_id:MLB5683967814#is_advertising=true&searchVariation=MLB55236475&backend_model=search-backend&position=11&search_layout=grid&type=pad&tracking_id=0b843400-63a5-440d-b9a0-40b1cc8d9b48&ad_domain=VQCATCORE_LST&ad_position=11&ad_click_id=YjEwYzkzN2MtNzM3NC00OGI2LWIxY2EtZDc1MDNjNmI5MTY5
Kit Cartuchos Originais Hp 664 Preto + Color Deskjet 1115 2136 2676 3636 3776 3790 4676,"179,99",0,LKF COMERCIO,MercadoLíder,Verde,4.7,716,84.22,6.56,3.63,1.26,4.33,https://www.mercadolivre.com.br/kit-cartuchos-originais-hp-664-preto--color-deskjet-1115-2136-2676-3636-3776-3790-4676/up/MLBU1414920146?pdp_filters=item_id:MLB1275775891#is_advertising=true&searchVariation=MLBU1414920146&backend_model=search-backend&position=19&search_layout=grid&type=pad&tracking_id=0b843400-63a5-440d-b9a0-40b1cc8d9b48&ad_domain=VQCATCORE_LST&ad_position=19&ad_click_id=ZGQ3NTk3ZGQtOGVlMi00MzAzLWJmYWQtODU1ZTViN2M3MzJh
Kit Cartuchos Originais Hp 664 Xl Preto Color 3776 3790 4676,"399,99",100,LKF COMERCIO,MercadoLíder,Verde,4.8,26,92.31,3.85,0.0,3.85,0.0,https://www.mercadolivre.com.br/kit-cartuchos-originais-hp-664-xl-preto-color-3776-3790-4676/up/MLBU1417743534?pdp_filters=item_id:MLB1553358829#is_advertising=true&searchVariation=MLBU1417743534&backend_model=search-backend&position=10&search_layout=grid&type=pad&tracking_id=0b843400-63a5-440d-b9a0-40b1cc8d9b48&ad_domain=VQCATCORE_LST&ad_position=10&ad_click_id=YTQ4MmYxZWYtMGY0Ny00ZTc0LWJjNGUtYzg1ZjlmOTQzNjNj
Kit Cartucho Hp 664xl Preto + Hp 664xl Colorido Original,"449,90",500,Tec Print,+100mil vendas,Verde,4.9,103,93.2,3.88,0.97,0.0,1.94,https://produto.mercadolivre.com.br/MLB-1805271102-kit-cartucho-hp-664xl-preto-hp-664xl-colorido-original-_JM#is_advertising=true&backend_model=search-backend&position=12&search_layout=grid&type=pad&tracking_id=0b843400-63a5-440d-b9a0-40b1cc8d9b48&ad_domain=VQCATCORE_LST&ad_position=12&ad_click_id=MzYzNTk4ZDktOTllMC00NTE4LWE0ODItZmZjMTk0NGRlZTc0
Kit Cartucho Hp 664xl Preto + Hp 664xl Colorido Original,"449,90",500,Tec Print,+100mil vendas,Verde,4.9,103,93.2,3.88,0.97,0.0,1.94,https://produto.mercadolivre.com.br/MLB-1805271102-kit-cartucho-hp-664xl-preto-hp-664xl-colorido-original-_JM#polycard_client=search-nordic&search_layout=grid&position=13&type=item&tracking_id=0b843400-63a5-440d-b9a0-40b1cc8d9b48&wid=MLB1805271102&sid=search
Cartucho De Tinta Hp Colorido 664,"76,90",5,Mm Santos,+10mil vendas,Verde,5.0,1,100.0,0.0,0.0,0.0,0.0,https://produto.mercadolivre.com.br/MLB-2643073496-cartucho-de-tinta-hp-colorido-664-_JM?searchVariation=174515319470#polycard_client=search-nordic&searchVariation=174515319470&search_layout=grid&position=17&type=item&tracking_id=0b843400-63a5-440d-b9a0-40b1cc8d9b48
Kit Chicote De Bateria E Retificador Yamaha 15 À 40hp,"215,55",5,TECMARE PRODUTOS NAUTICOS,+100 vendas,Verde,5.0,1,100.0,0.0,0.0,0.0,0.0,https://produto.mercadolivre.com.br/MLB-3193172523-kit-chicote-de-bateria-e-retificador-yamaha-15-40hp-_JM?searchVariation=176566946602#polycard_client=search-nordic&searchVariation=176566946602&search_layout=grid&position=39&type=item&tracking_id=0b843400-63a5-440d-b9a0-40b1cc8d9b48
Kit Cartucho Hp 664 Preto + Hp 664 Colorido Original Oferta,"141,50",0,MATOS SUPRIMENTOS,+100 vendas,Verde,0.0,0,,,,,,https://produto.mercadolivre.com.br/MLB-3271651549-kit-cartucho-hp-664-preto-hp-664-colorido-original-oferta-_JM#polycard_client=search-nordic&search_layout=grid&position=8&type=item&tracking_id=0b843400-63a5-440d-b9a0-40b1cc8d9b48&wid=MLB3271651549&sid=search
Helice Para Yamaha 25 Hp 9 7/8 X 13 Padrão Original,"237,95",500,Gaiuta,+10mil vendas,Verde,4.6,135,82.22,7.41,3.7,0.74,5.93,https://produto.mercadolivre.com.br/MLB-3365218155-helice-para-yamaha-25-hp-9-78-x-13-padro-original-_JM#polycard_client=search-nordic&search_layout=grid&position=35&type=item&tracking_id=0b843400-63a5-440d-b9a0-40b1cc8d9b48&wid=MLB3365218155&sid=search
Helice Motor Popa Yamaha 30 Hp 9 7/8 X 13 Padrão Original,"237,95",500,Gaiuta,+10mil vendas,Verde,4.7,82,81.71,13.41,1.22,1.22,2.44,https://produto.mercadolivre.com.br/MLB-3768008060-helice-motor-popa-yamaha-30-hp-9-78-x-13-padro-original-_JM#polycard_client=search-nordic&search_layout=grid&position=30&type=item&tracking_id=0b843400-63a5-440d-b9a0-40b1cc8d9b48&wid=MLB3768008060&sid=search
Toner Hp Original  48a Cf248a Preto,"55,55",25,techtech,MercadoLíder,Verde,5.0,2,100.0,0.0,0.0,0.0,0.0,https://produto.mercadolivre.com.br/MLB-3879805073-toner-hp-original-48a-cf248a-preto-_JM?searchVariation=181942009276#polycard_client=search-nordic&searchVariation=181942009276&search_layout=grid&position=25&type=item&tracking_id=0b843400-63a5-440d-b9a0-40b1cc8d9b48
Helice Motor Popa Yamaha 30 Hp 9 7/8 X 13 Padrão Original,"235,90",50,DÉPAYSER,+10mil vendas,Verde,5.0,3,100.0,0.0,0.0,0.0,0.0,https://produto.mercadolivre.com.br/MLB-4043296013-helice-motor-popa-yamaha-30-hp-9-78-x-13-padro-original-_JM?searchVariation=183447581400#polycard_client=search-nordic&searchVariation=183447581400&search_layout=grid&position=26&type=item&tracking_id=0b843400-63a5-440d-b9a0-40b1cc8d9b48
Cartucho Original Hp 664 Colorido 1115 2134 2600 2676 2675,"126,71",0,reciclemaiscartuchos,MercadoLíder,Verde,0.0,0,,,,,,https://produto.mercadolivre.com.br/MLB-4057193924-cartucho-original-hp-664-colorido-1115-2134-2600-2676-2675-_JM#polycard_client=search-nordic&search_layout=grid&position=21&type=item&tracking_id=0b843400-63a5-440d-b9a0-40b1cc8d9b48&wid=MLB4057193924&sid=search
Kit Cartuchos Hp 664xl Preto Color 1115 2135 2540 2600 2675,"188,47",100,clca,MercadoLíder,Verde,5.0,27,96.3,3.7,0.0,0.0,0.0,https://produto.mercadolivre.com.br/MLB-4487268860-kit-cartuchos-hp-664xl-preto-color-1115-2135-2540-2600-2675-_JM#polycard_client=search-nordic&search_layout=grid&position=18&type=item&tracking_id=0b843400-63a5-440d-b9a0-40b1cc8d9b48&wid=MLB4487268860&sid=search
Helice Yamaha 25 Hp 30 Hp 9 7/8 X 12 Padrão Original Força,"233,99",25,Gaiuta,+10mil vendas,Verde,4.7,3,66.67,33.33,0.0,0.0,0.0,https://produto.mercadolivre.com.br/MLB-4784544724-helice-yamaha-25-hp-30-hp-9-78-x-12-padro-original-forca-_JM#polycard_client=search-nordic&search_layout=grid&position=34&type=item&tracking_id=0b843400-63a5-440d-b9a0-40b1cc8d9b48&wid=MLB4784544724&sid=search
Cartuchos Original Hp 664xl Preto E Colorido,"378,00",0,CLAISLERREGINA,Vendedor Comum,N/A,0.0,0,,,,,,https://produto.mercadolivre.com.br/MLB-5631910952-cartuchos-original-hp-664xl-preto-e-colorido-_JM#polycard_client=search-nordic&search_layout=grid&position=14&type=item&tracking_id=0b843400-63a5-440d-b9a0-40b1cc8d9b48&wid=MLB5631910952&sid=search
2 Cartuchos De Tinta 664xl Black+664xl Color Hp Impressoras,"284,35",0,TECNO EKN,+5mil vendas,Verde,4.6,337,83.68,5.34,2.37,0.89,7.72,https://www.mercadolivre.com.br/2-cartuchos-de-tinta-664xl-black664xl-color-hp-impressoras/p/MLB24113436#polycard_client=search-nordic&search_layout=grid&position=7&type=product&tracking_id=0b843400-63a5-440d-b9a0-40b1cc8d9b48&wid=MLB5402022056&sid=search
500ml Tinta Preta Para Hp Impressora 2874 2776 667 664 662,"29,99",25,SHOPCIDA,MercadoLíder,Verde,4.6,7,71.43,14.29,14.29,0.0,0.0,https://www.mercadolivre.com.br/500ml-tinta-preta-para-hp-impressora-2874-2776-667-664-662/up/MLBU3139587153#polycard_client=search-nordic&search_layout=grid&position=31&type=product&tracking_id=0b843400-63a5-440d-b9a0-40b1cc8d9b48&wid=MLB4041804765&sid=search
Bulk Ink Elegance P/ Hp 664 - 2136 3636 2675 3776 5076 5276,"187,88",50,JK.SUPRIMENTOS,+1000 vendas,Verde,4.2,14,64.29,14.29,7.14,7.14,7.14,https://www.mercadolivre.com.br/bulk-ink-elegance-p-hp-664--2136-3636-2675-3776-5076-5276/up/MLBU785479990#polycard_client=search-nordic&search_layout=grid&position=51&type=product&tracking_id=0b843400-63a5-440d-b9a0-40b1cc8d9b48&wid=MLB3557478481&sid=search
Bulk Ink Hp Tanque 2546 3636 1516 2050 3516 1115 + Brinde,"78,90",100,Online Papeis,MercadoLíder,Verde,4.2,39,58.97,20.51,10.26,5.13,5.13,https://www.mercadolivre.com.br/bulk-ink-hp-tanque-2546-3636-1516-2050-3516-1115--brinde/up/MLBU1725184035#polycard_client=search-nordic&search_layout=grid&position=54&type=product&tracking_id=0b843400-63a5-440d-b9a0-40b1cc8d9b48&wid=MLB1196117958&sid=search
Bulk Ink Hp Tanque De Tinta 3636 3516 3050 3635 + Brinde,"78,90",100,Online Papeis,MercadoLíder,Verde,3.8,44,54.55,11.36,11.36,4.55,18.18,https://www.mercadolivre.com.br/bulk-ink-hp-tanque-de-tinta-3636-3516-3050-3635--brinde/up/MLBU1712872140#polycard_client=search-nordic&search_layout=grid&position=42&type=product&tracking_id=0b843400-63a5-440d-b9a0-40b1cc8d9b48&wid=MLB1196108690&sid=search
Bulk Ink Hp Tanque De Tinta 3636 3516 3050 3635 Completo,"74,90",100,Online Papeis,MercadoLíder,Verde,3.6,29,44.83,24.14,3.45,0.0,27.59,https://www.mercadolivre.com.br/bulk-ink-hp-tanque-de-tinta-3636-3516-3050-3635-completo/up/MLBU1733368028#polycard_client=search-nordic&search_layout=grid&position=50&type=product&tracking_id=0b843400-63a5-440d-b9a0-40b1cc8d9b48&wid=MLB1795100176&sid=search
Cartucho De Tinta Hp 664 Cor Preto/tricolor Do 4 Ml,"169,09",0,SMCORP,MercadoLíder,Verde,4.7,4,86.47,7.33,2.24,0.81,3.15,https://www.mercadolivre.com.br/cartucho-de-tinta-hp-664-cor-pretotricolor-do-4-ml/p/MLB36804595#polycard_client=search-nordic&search_layout=grid&position=5&type=product&tracking_id=0b843400-63a5-440d-b9a0-40b1cc8d9b48&wid=MLB5107301780&sid=search
Cartucho de tinta HP 664xl Tricolor 8ml,"114,29",1000,Park Ecom,+50mil vendas,Verde,4.6,337,83.68,5.34,2.37,0.89,7.72,https://www.mercadolivre.com.br/cartucho-de-tinta-hp-664xl-tricolor-8ml/p/MLB36751101#polycard_client=search-nordic&search_layout=grid&position=2&type=product&tracking_id=0b843400-63a5-440d-b9a0-40b1cc8d9b48&wid=MLB3708297175&sid=search
Cartucho de tinta preto e tricolor HP 664 de 2 ml 2 unidades,"179,78",0,informticaponto,MercadoLíder,Verde,4.7,4,86.47,7.33,2.24,0.81,3.15,https://www.mercadolivre.com.br/cartucho-de-tinta-preto-e-tricolor-hp-664-de-2-ml-2-unidades/p/MLB36769417#polycard_client=search-nordic&search_layout=grid&position=4&type=product&tracking_id=0b843400-63a5-440d-b9a0-40b1cc8d9b48&wid=MLB3891187225&sid=search
Cartucho Tinta Original Hp 664 Preto F6v29ab 2136 2676 3776,"64,90",1000,OBERO INFORMATICA,MercadoLíder,Verde,4.7,269,85.13,9.67,1.12,1.49,2.6,https://www.mercadolivre.com.br/cartucho-tinta-original-hp-664-preto-f6v29ab-2136-2676-3776/up/MLBU753315902#polycard_client=search-nordic&search_layout=grid&position=52&type=product&tracking_id=0b843400-63a5-440d-b9a0-40b1cc8d9b48&wid=MLB2671518847&sid=search
Combo 664xl Preto + 664 Color Envio Imed Recarregados,"168,20",50,FEIRAO DOSCARTUCHOS,MercadoLíder,Verde,4.4,18,72.22,5.56,16.67,0.0,5.56,https://www.mercadolivre.com.br/combo-664xl-preto--664-color-envio-imed-recarregados/up/MLBU1419773664#polycard_client=search-nordic&search_layout=grid&position=24&type=product&tracking_id=0b843400-63a5-440d-b9a0-40b1cc8d9b48&wid=MLB1669218765&sid=search
Combo Cartucho Hp 664 Preto Color Impressora 2676 2136 1115,"183,99",5,siad,MercadoLíder,Verde,5.0,5,100.0,0.0,0.0,0.0,0.0,https://www.mercadolivre.com.br/combo-cartucho-hp-664-preto-color-impressora-2676-2136-1115/up/MLBU757202756#polycard_client=search-nordic&search_layout=grid&position=6&type=product&tracking_id=0b843400-63a5-440d-b9a0-40b1cc8d9b48&wid=MLB3025857182&sid=search
Combo Cartucho Hp 664 Preto E Color Advantage 2676 2136 4676,"174,90",0,SIAD6697612,+50 vendas,Verde,4.0,1,0.0,100.0,0.0,0.0,0.0,https://www.mercadolivre.com.br/combo-cartucho-hp-664-preto-e-color-advantage-2676-2136-4676/up/MLBU2215056159#polycard_client=search-nordic&search_layout=grid&position=15&type=product&tracking_id=0b843400-63a5-440d-b9a0-40b1cc8d9b48&wid=MLB3124386453&sid=search
Combo Cartucho Hp 664 Preto E Color Original 2676 2136 4676,"173,89",0,SIAD6697612,+50 vendas,Verde,5.0,1,100.0,0.0,0.0,0.0,0.0,https://www.mercadolivre.com.br/combo-cartucho-hp-664-preto-e-color-original-2676-2136-4676/up/MLBU1728705990#polycard_client=search-nordic&search_layout=grid&position=16&type=product&tracking_id=0b843400-63a5-440d-b9a0-40b1cc8d9b48&wid=MLB3124380937&sid=search
Combo Cartucho Hp 664xl Preto Color Originais 2676 3776 4676,"263,70",5,POINTSUPRY,+1000 vendas,Verde,5.0,3,100.0,0.0,0.0,0.0,0.0,https://www.mercadolivre.com.br/combo-cartucho-hp-664xl-preto-color-originais-2676-3776-4676/up/MLBU1979096932#polycard_client=search-nordic&search_layout=grid&position=9&type=product&tracking_id=0b843400-63a5-440d-b9a0-40b1cc8d9b48&wid=MLB3576569849&sid=search
Corrediça Engate Engrenagem Motor Popa Yamaha 25hp Vm/bm/dm,"297,55",5,bacanautica,MercadoLíder,Verde,4.5,2,50.0,50.0,0.0,0.0,0.0,https://www.mercadolivre.com.br/corredica-engate-engrenagem-motor-popa-yamaha-25hp-vmbmdm/up/MLBU1477950396#polycard_client=search-nordic&search_layout=grid&position=46&type=product&tracking_id=0b843400-63a5-440d-b9a0-40b1cc8d9b48&wid=MLB4593103226&sid=search
